playerId,PlayerName,Org,Level,Age,IP,BB%,K%,GB%,ERA,xFIP,K-BB%
26260.0,Drey Jameson,ARI,,25.1222222,136.2,0.07986689,0.2312812,0.487623762,6.190243758451793,4.634589241217085,
26270.0,Blake Walston,ARI,,21.2583333,124.0,0.08646617,0.2575188,0.3539823,4.790322654329156,4.4327987521031655,
26285.0,Tommy Henry,ARI,,25.1722222,120.0,0.09418838,0.22044088,0.459701492,3.6,5.043326942250133,
26353.0,Marc Church,TEX,,21.5027777,49.1,0.07211538,0.375,0.427272727,4.195946228995917,2.7946889322465944,
26364.0,Ethan Small,MIL,,25.6305555,105.0,0.13024283,0.25607064,0.415441176,4.371428571428571,4.691590092579524,
26389.0,DJ Herz,CHC,,21.7416666,95.1,0.16746411,0.33732057,0.388601036,4.248251379938273,4.319211218389936,
26448.0,Trevor McDonald,SFG,,21.5972222,101.1,0.09767442,0.27906977,0.548,2.3092106422228884,4.0068344347286695,
26482.0,Jayden Murray,HOU,,25.4722222,108.0,0.07439825,0.2166302,0.485245901,3.5000003708733844,4.47374250439349,
26641.0,Wikelman Gonzalez,BOS,,20.5166666,98.1,0.12616822,0.28271028,0.389830508,4.210169709295226,4.435596000317313,
26790.0,Angel Chivilli,COL,,20.175,40.2,0.05988024,0.30538922,0.461538461,2.2131145810991364,3.592901144651365,
26907.0,Jairo Iriarte,SDP,,20.7944444,91.1,0.10268949,0.26650367,0.393305439,5.124087876596263,5.1352074245126245,
26944.0,Edgardo Henriquez,LAD,,20.2694444,35.2,0.11042945,0.26993865,0.40625,4.542055427044246,4.75244066299949,
27451.0,Alec Marsh,KCR,,24.3805555,124.1,0.10189983,0.26943005,0.389684813,6.876675884530152,4.826035571900414,
27453.0,Anthony Veneziano,KCR,,25.0833333,122.2,0.11660777,0.22791519,0.340782122,5.722826561540235,5.690775166975971,
27470.0,Emerson Hancock,SEA,,23.3361111,98.1,0.09200969,0.22276029,0.330855018,3.752542566980527,5.4274793626876185,
27472.0,Jared Shuster,ATL,,24.1611111,139.1,0.06859206,0.26173285,0.457300275,3.2942584934602763,3.900145844388252,
27473.0,Cade Cavalli,WSN,,24.1305555,105.1,0.09049774,0.260181,0.423357664,4.528481149325828,4.427189006486128,
27474.0,Max Meyer,MIA,,23.5527777,65.0,0.07539683,0.29365079,0.512987012,3.4615384615384617,3.492322579713969,
27477.0,Bryce Jarvis,ARI,,24.7638888,109.1,0.11560694,0.21579961,0.395136778,8.478659060441881,5.463226050273835,
27481.0,Cole Wilcox,TBR,,23.2138888,16.0,0.05797101,0.34782609,0.7,3.9375,2.1306126972660424,
27483.0,Bobby Miller,LAD,,23.4888888,115.1,0.08125,0.30625,0.492907801,4.135838264284472,3.5806369398637843,
27487.0,Landon Knack,LAD,,25.7111111,64.2,0.09574468,0.28368794,0.368421052,5.010310066507881,4.162199304031524,
27488.0,Karl Kauffmann,COL,,25.1277777,141.2,0.12480253,0.22748815,0.488664987,4.955294473467262,4.684104791218838,
27494.0,Clayton Beeter,NYY,,23.9777777,77.0,0.13218391,0.37068966,0.393548387,4.558441445525493,3.644944038311934,
27500.0,Slade Cecconi,ARI,,23.2694444,129.2,0.0565371,0.22438163,0.388174807,4.3727509857217735,4.850068187636008,
27508.0,Carson Ragsdale,SFG,,24.35,5.2,0.12,0.36,0.727272727,0.0,3.9023493391093,
27514.0,Kyle Hurt,LAD,,24.3361111,71.2,0.17717718,0.32732733,0.458064516,5.274418230319836,4.377059571053632,
27570.0,Cole Henry,WSN,,23.2111111,31.2,0.09243697,0.28571429,0.408450704,1.705262986708893,4.229853749821917,
27572.0,Carmen Mlodzinski,PIT,,23.6166666,106.1,0.08583691,0.23819742,0.37704918,4.824451641427241,4.586265094909384,
27581.0,Hayden Wesneski,CHC,,24.8222222,113.1,0.0787234,0.23404255,0.430420711,3.8911767107062833,4.543467106777422,
27582.0,Davis Daniel,LAA,,25.3055555,105.0,0.07900677,0.19413093,0.368589743,4.542857215063914,5.90402790956515,
27583.0,Garrett Acton,OAK,,24.2944444,70.0,0.09446254,0.29967427,0.288135593,5.014285850914161,4.562899371995681,
27589.0,Logan Allen,CLE,,24.0722222,132.2,0.09074733,0.31494662,0.382978723,4.748743536532473,3.5646221139041607,
27608.0,Jeff Criswell,OAK,,23.5583333,118.1,0.09018036,0.23847695,0.389776357,4.030985633942439,4.729879890619449,
27626.0,Eric Orze,NYM,,25.1111111,55.0,0.07758621,0.31465517,0.382352941,5.563636556578083,3.6838927996344495,
27636.0,Mitchell Parker,WSN,,23.0111111,100.0,0.15366972,0.26834862,0.371900826,2.88,4.882255039960146,
27646.0,Luis Ortiz,PIT,,23.6777777,124.1,0.0745098,0.27058824,0.478125,4.560321902372627,3.749977539173321,
27649.0,Connor Phillips,CIN,,21.4083333,109.2,0.13953488,0.31712474,0.379032258,3.775075812756579,4.070584631355804,
27662.0,Christian Roa,CIN,,23.4972222,91.0,0.14030612,0.26020408,0.363636363,3.56043956043956,4.7966152257316725,
27681.0,Ken Waldichuk,OAK,,24.7305555,98.0,0.08801956,0.33740831,0.442922374,2.93877516702436,3.528759416661009,
27685.0,Carson Spiers,CIN,,24.8888888,121.2,0.08302583,0.19372694,0.412698412,5.326027842568413,5.136441193127864,
27688.0,Jack Kochanowicz,LAA,,21.775,57.2,0.07258065,0.21370968,0.523809523,4.994219212683598,4.619849522468043,
27691.0,Louis Varland,MIN,,24.8111111,126.1,0.07865169,0.27340824,0.402985074,3.063324615340739,4.146888731546667,
27694.0,Justin Sterner,TBR,,26.0888888,50.1,0.10958904,0.31506849,0.223140495,3.75496714235708,4.579212076433054,
27702.0,Brent Headrick,MIN,,24.7888888,108.1,0.05694761,0.30979499,0.306273062,3.3230770790957918,3.5500183464360435,
27707.0,Mitch Spence,NYY,,24.4027777,131.1,0.07583774,0.22398589,0.474093264,4.659898657625408,4.219148888230455,
27756.0,Mick Abel,PHI,,21.1194444,108.1,0.10615711,0.27600849,0.363309352,3.904615567937555,4.442945621861703,
27758.0,Kyle Harrison,SFG,,21.1361111,113.0,0.10492505,0.39828694,0.369863013,2.707964601769912,2.904774624214763,
27765.0,Yosver Zulueta,TOR,,24.6888888,55.2,0.12903226,0.33870968,0.478632478,3.718562661898341,3.816522735979653,
27768.0,Eury Perez,MIA,,19.4611111,77.0,0.07861635,0.34591195,0.406779661,3.9740259740259742,3.438211346137059,
27775.0,Kyle Nicolas,PIT,,23.6083333,91.2,0.11959288,0.26208651,0.371794871,3.927273163094057,4.862822516461208,
27782.0,Brandon Pfaadt,ARI,,23.9611111,170.0,0.04714286,0.31571429,0.334894613,3.8117647058823527,3.891924381870751,
27783.0,Zach Brzykcy,WSN,,23.2194444,61.1,0.11740891,0.38461538,0.412280701,1.76086937926275,3.312808636306164,
27787.0,Will Klein,KCR,,22.8416666,43.2,0.21982759,0.23706897,0.432203389,10.511449157313088,6.324990305940709,
27792.0,Gavin Stone,LAD,,23.9611111,121.2,0.08870968,0.33870968,0.470802919,1.479452155298092,3.084204856681773,
