playerId,PlayerName,Org,Level,Age,PA,BB%,K%,OBP,SLG,ISO,wRC+
19722.0,Carlos Narvaez,NYY,,25.6611111,420,0.142857142,0.264285714,0.371428571,0.416666666,0.163793103,110.68630122243178
19964.0,Eguy Rosario,SDP,,24.1,454,0.121145374,0.21585903,0.359030837,0.521850899,0.259640103,110.3164486090346
21730.0,Jair Camargo,MIN,,25.0638888,369,0.078590785,0.289972899,0.300813008,0.418181818,0.193939394,82.10808625684022
22530.0,Johnathan Rodriguez,CLE,,24.7222222,530,0.126415094,0.250943396,0.386792452,0.526200873,0.229257642,138.10316490181822
22541.0,George Valera,CLE,,23.6972222,374,0.120320855,0.270053475,0.336898395,0.452012383,0.204334365,105.02140109411415
22557.0,Michael Siani,STL,,25.0222222,69,0.188405797,0.173913043,0.405797101,0.309090909,0.054545455,112.3096405259462
22566.0,Tirso Ornelas,SDP,,24.3694444,556,0.095323741,0.160071942,0.363309352,0.491869918,0.197154471,104.02809727247956
22842.0,Alexander Canario,CHC,,24.2138888,346,0.121387283,0.291907514,0.338150289,0.483333333,0.243333333,106.35619943727689
23296.0,Jacob Amaya,HOU,,25.8916666,319,0.103448275,0.247648902,0.297805642,0.314487632,0.102473498,66.13895561147358
23372.0,Hunter Feduccia,LAD,,27.1361111,365,0.169863013,0.21369863,0.402739726,0.417508417,0.141414141,118.56409924704624
23442.0,Luis Vazquez,CHC,,24.7888888,309,0.08737864,0.22330097,0.342105263,0.420074349,0.156133829,94.6615579204536
23690.0,Brayan Rocchio,CLE,,23.5305555,51,0.039215686,0.098039215,0.294117647,0.416666666,0.166666666,87.51271941511223
23691.0,Jose Tena,CLE,,23.3444444,486,0.0781893,0.253086419,0.339544513,0.46590909,0.184090909,109.33371573374882
23695.0,Everson Pereira,NYY,,23.2888888,216,0.078703703,0.337962962,0.324074074,0.474226804,0.221649485,105.67501963660112
23772.0,Wilyer Abreu,BOS,,25.0833333,90,0.166666666,0.322222222,0.288888888,0.346666666,0.2,67.44469221219363
23782.0,Leo Jimenez,TOR,,23.1861111,243,0.12345679,0.1563786,0.403292181,0.408163265,0.147959184,126.61576703923195
23789.0,Blaze Alexander,ARI,,25.1194444,283,0.077738515,0.272084805,0.368794326,0.49003984,0.187250996,111.94994355799014
23790.0,Will Banfield,MIA,,24.6833333,389,0.06940874,0.272493573,0.305912596,0.383098591,0.129577465,82.79443026261798
23800.0,Parker Meadows,DET,,24.7277777,293,0.112627986,0.191126279,0.389078498,0.533333333,0.227450981,144.06594939621027
23917.0,Jorbit Vivas,NYY,,23.375,486,0.137860082,0.176954732,0.352697095,0.365239294,0.141057934,96.44630257066366
23968.0,Jorge Barrosa,ARI,,23.4361111,393,0.106870229,0.183206106,0.352040816,0.410557184,0.143695014,88.02602851304452
23986.0,Curtis Mead,TBR,,23.7444444,466,0.072961373,0.148068669,0.356223175,0.464891041,0.179176756,110.97679221019536
24257.0,Jhonkensy Noel,CLE,,23.025,306,0.062091503,0.228758169,0.349673202,0.560714285,0.271428571,133.60152424488632
24262.0,Ceddanne Rafaela,BOS,,23.85,69,0.057971014,0.188405797,0.318840579,0.507936507,0.238095238,109.43630809331007
24598.0,Addison Barger,TOR,,24.7,272,0.161764705,0.194852941,0.403703703,0.477477477,0.202702703,138.63180590562743
24816.0,Andy Pages,LAD,,23.6277777,135,0.088888888,0.192592592,0.444444444,0.711864406,0.338983051,190.20517474307303
24878.0,Heriberto Hernandez,TBR,,24.6055555,428,0.130841121,0.273364485,0.343457943,0.495821727,0.261838441,131.9091866870127
25346.0,Ronny Simon,TBR,,24.2694444,557,0.087971274,0.195691202,0.347197106,0.413793103,0.137931035,97.99386642273026
25425.0,Austin Shenton,TBR,,26.5055555,405,0.120987654,0.306172839,0.345679012,0.467236467,0.216524217,108.67864570158602
25448.0,Greg Jones,COL,,26.3805555,442,0.095022624,0.36199095,0.344671201,0.451530612,0.18622449,91.96157736634436
25475.0,Logan Driscoll,TBR,,26.725,311,0.093247588,0.205787781,0.356913183,0.456521739,0.173913044,109.72325732442349
25493.0,Joey Ortiz,MIL,,26.0277777,46,0.152173913,0.217391304,0.326086956,0.435897435,0.23076923,100.6447408826366
25575.0,Kyle McCann,OAK,,26.6444444,32,0.15625,0.40625,0.375,0.5,0.26923077,138.32749788915092
25616.0,Marco Luciano,SFG,,22.7916666,439,0.170842824,0.277904328,0.378132118,0.386111111,0.138888889,109.5884203253009
25621.0,Bryan Ramos,CHW,,22.3666666,392,0.081632653,0.224489795,0.320413436,0.382608695,0.139130435,85.38826586829582
25629.0,Cody Freeman,TEX,,23.5527777,520,0.071153846,0.182692307,0.319230769,0.430084745,0.167372881,106.94541221395478
25643.0,Drew Millas,WSN,,26.525,264,0.071969696,0.15530303,0.348484848,0.491803278,0.192622951,115.20903250094176
25688.0,Cam Devanney,KCR,,27.2805555,550,0.089090909,0.26,0.332723948,0.439175257,0.187628866,97.38589562005149
25690.0,Grant McCray,SFG,,23.6305555,437,0.112128146,0.28375286,0.33180778,0.4375,0.197916667,110.81953029884647
25782.0,Pedro Pages,STL,,25.8527777,54,0.166666666,0.222222222,0.388888888,0.465116279,0.23255814,131.960557665661
25967.0,Orelvis Martinez,TOR,,22.6805555,339,0.088495575,0.233038348,0.344213649,0.508417508,0.245791246,120.66001081820733
25971.0,Kevin Alcantara,CHC,,22.0333333,493,0.095334685,0.267748478,0.344827586,0.424036281,0.151927438,117.08771964308436
25979.0,Nasim Nunez,WSN,,23.9333333,35,0.057142857,0.2,0.2,0.181818181,0.03030303,-5.479312844656885
25980.0,Matthew Lugo,BOS,,23.2083333,325,0.098461538,0.236923076,0.372670807,0.568904593,0.282685512,152.9020638631644
25999.0,Victor Mesa Jr.,MIA,,22.8777777,387,0.082687338,0.224806201,0.313471502,0.415472779,0.166189112,93.45849903873652
26149.0,Dominic Fletcher,CHW,,26.8944444,180,0.094444444,0.222222222,0.307262569,0.341614906,0.111801242,69.5229209360353
26208.0,Tyler Fitzgerald,SFG,,26.8583333,147,0.156462585,0.326530612,0.394557823,0.594827586,0.327586207,149.20012724358048
26224.0,Darell Hernaiz,OAK,,22.975,215,0.074418604,0.144186046,0.36744186,0.448453608,0.12371134,101.41175845952804
26244.0,Kenedy Corona,HOU,,24.3416666,413,0.101694915,0.234866828,0.317961165,0.289325842,0.073033708,78.65524036208654
26284.0,John Rave,KCR,,26.5666666,605,0.110743801,0.21983471,0.345058626,0.468451242,0.208413002,107.42655919179418
26295.0,Oliver Dunn,MIL,,26.8944444,80,0.15,0.325,0.4,0.5,0.205882353,139.0950472172487
26319.0,Michael Busch,CHC,,26.7083333,53,0.075471698,0.245283018,0.339622641,0.54347826,0.282608695,124.37861877882712
26374.0,Kameron Misner,TBR,,26.5444444,534,0.142322097,0.29400749,0.36142322,0.44345898,0.195121952,109.4299159917175
26469.0,Davis Wendzel,TEX,,27.1694444,369,0.097560975,0.170731707,0.363143631,0.426332288,0.147335423,107.60084415389352
26477.0,Spencer Horwitz,TOR,,26.6944444,306,0.166666666,0.16993464,0.424836601,0.456349206,0.154761905,141.82588484022187
26517.0,Noelvi Marte,CIN,,22.7722222,63,0.0,0.285714285,0.174603174,0.206349206,0.031746032,-8.964710987182366
26540.0,Angel Martinez,CLE,,22.5055555,287,0.101045296,0.163763066,0.361403508,0.479838709,0.197580645,120.07121513414022
26546.0,Agustin Ramirez,NYY,,22.8722222,562,0.110320284,0.192170818,0.354092526,0.480572597,0.216768917,130.90244031270456
26548.0,Luisangel Acuna,NYM,,22.3666666,597,0.056951423,0.165829145,0.302521008,0.354954954,0.095495495,67.89150965381505
26599.0,Jonatan Clase,SEA,,22.1694444,455,0.107692307,0.263736263,0.341409691,0.435768261,0.168765743,99.47970454638948
27462.0,Austin Martin,MIN,,25.3361111,158,0.196202531,0.139240506,0.443037974,0.352941176,0.067226891,122.88682910952156
27464.0,Dillon Dingler,DET,,25.8527777,328,0.103658536,0.210365853,0.37804878,0.545774647,0.242957746,141.98911752802456
27479.0,Masyn Winn,STL,,22.3416666,50,0.1,0.34,0.32,0.318181818,0.090909091,80.45133566682196
27482.0,Robert Hassell III,WSN,,22.9416666,379,0.097625329,0.211081794,0.322751322,0.347305389,0.101796407,93.63841966510856
27496.0,Owen Caissie,CHC,,22.0444444,593,0.128161888,0.284991568,0.377740303,0.479452054,0.197651663,118.02305209153728
27501.0,Justin Foscue,TEX,,25.3944444,294,0.153061224,0.180272108,0.408163265,0.481171548,0.20083682,133.6023842526079
27504.0,Nick Yorke,BOS,,22.3111111,567,0.111111111,0.19047619,0.378091872,0.43319838,0.139676113,120.95304750882777
27531.0,David Hamilton,BOS,,26.8194444,60,0.05,0.283333333,0.183333333,0.280701754,0.140350877,11.38792668202513
27562.0,Austin Wells,NYY,,25.0333333,46,0.130434782,0.347826086,0.391304347,0.55,0.25,150.49305471457652
27573.0,Gage Workman,DET,,24.75,564,0.117021276,0.274822695,0.366548042,0.475510204,0.195918368,141.47724481994223
27599.0,Jacob Hurtubise,CIN,,26.6194444,284,0.123239436,0.179577464,0.387096774,0.360515021,0.090128755,106.31672412925266
27630.0,Nick Loftin,KCR,,25.8305555,304,0.148026315,0.151315789,0.414473684,0.468503937,0.161417323,134.69837861645004
27763.0,Drew Romo,COL,,22.9027777,396,0.045454545,0.181818181,0.334177215,0.494535519,0.202185793,95.23814887047384
27769.0,Pete Crow-Armstrong,CHC,,22.3305555,148,0.04054054,0.277027027,0.277027027,0.45323741,0.223021583,76.54255846973145
27770.0,Zac Veen,COL,,22.6166666,285,0.105263157,0.245614035,0.338078291,0.447580645,0.193548387,108.66090013134664
27781.0,Pedro Leon,HOU,,26.1555555,559,0.078711985,0.275491949,0.368705035,0.51417004,0.21659919,129.08363070933362
27784.0,Tyler Gentry,KCR,,25.4805555,508,0.106299212,0.301181102,0.333333333,0.417410714,0.171875,93.88643263188312
27790.0,Evan Carter,TEX,,21.9027777,61,0.081967213,0.213114754,0.344262295,0.396226415,0.132075472,106.06482978707932
