playerId,PlayerName,Org,Level,Age,PA,BB%,K%,OBP,SLG,ISO,wRC+
19722.0,Carlos Narvaez,BOS,,26.3472222,40,0.125,0.3,0.325,0.314285714,0.085714286,68.27137563799714
20084.0,J.C. Escarra,NYY,,29.9361111,189,0.105820105,0.185185185,0.375661375,0.435582822,0.134969326,116.28234414520092
20557.0,CJ Alexander,ATH,,28.7055555,509,0.113948919,0.273084479,0.333988212,0.43429844,0.184855233,89.39503071821555
21730.0,Jair Camargo,MIN,,25.75,138,0.050724637,0.391304347,0.239130434,0.290076335,0.091603053,34.234955446104884
22530.0,Johnathan Rodriguez,CLE,,25.4083333,405,0.12345679,0.227160493,0.395061728,0.50720461,0.201729106,140.05562771357629
22541.0,George Valera,CLE,,24.3833333,170,0.105882352,0.223529411,0.388235294,0.549668874,0.23178808,143.99003037487105
22566.0,Tirso Ornelas,SDP,,25.0555555,428,0.121495327,0.163551401,0.381733021,0.449864498,0.159891599,104.96003626926982
23372.0,Hunter Feduccia,LAD,,27.8222222,359,0.150417827,0.214484679,0.395543175,0.473333333,0.183333333,123.94121542187712
23695.0,Everson Pereira,NYY,,23.975,380,0.12368421,0.289473684,0.363157894,0.50931677,0.251552795,128.9623371747932
23698.0,Ronny Mauricio,NYM,,23.9916666,73,0.09589041,0.232876712,0.383561643,0.507692307,0.184615384,137.6243849873686
23917.0,Jorbit Vivas,NYY,,24.0611111,486,0.133744855,0.104938271,0.391666666,0.3725,0.0925,112.29152676445432
23968.0,Jorge Barrosa,ARI,,24.1222222,486,0.11728395,0.216049382,0.381742738,0.434367541,0.138424821,99.82675314884484
24878.0,Heriberto Hernandez,MIA,,25.2916666,195,0.117948717,0.353846153,0.328205128,0.443786982,0.213017752,107.20933938891514
25448.0,Greg Jones,CHW,,27.0666666,99,0.131313131,0.424242424,0.313131313,0.24691358,0.086419753,58.23721957795968
25475.0,Logan Driscoll,TBR,,27.4111111,3,0.0,0.0,0.0,0.0,0.0,-100.0
25477.0,Isaac Collins,MIL,,27.6916666,41,0.097560975,0.121951219,0.31707317,0.4,0.171428572,82.3804623303093
25621.0,Bryan Ramos,CHW,,23.0527777,460,0.097826086,0.219565217,0.311403508,0.396464646,0.179292929,79.93092627298142
25688.0,Cam Devanney,KCR,,27.9666666,472,0.105932203,0.241525423,0.350318471,0.473170731,0.212195122,115.85798668661296
25967.0,Orelvis Martinez,TOR,,23.3666666,422,0.116113744,0.281990521,0.294536817,0.35734072,0.171745153,77.46569909902695
25971.0,Kevin Alcantara,CHC,,22.7194444,460,0.108695652,0.304347826,0.345652173,0.461916461,0.196560196,106.91683292420156
25980.0,Matthew Lugo,LAA,,23.8944444,523,0.06500956,0.294455066,0.320537428,0.446058091,0.180497926,83.468836437164
26202.0,Jake Mangum,TBR,,29.0638888,56,0.107142857,0.107142857,0.49090909,0.632653061,0.204081633,195.07190263592403
26244.0,Kenedy Corona,HOU,,25.0277777,448,0.107142857,0.232142857,0.306997742,0.32051282,0.102564103,69.22136025057922
26284.0,John Rave,KCR,,27.2527777,309,0.113268608,0.229773462,0.372549019,0.496240601,0.210526316,126.479932664959
26374.0,Kameron Misner,TBR,,27.2305555,203,0.147783251,0.256157635,0.359605911,0.485380116,0.239766081,119.4237104522629
26546.0,Agustin Ramirez,MIA,,23.5583333,101,0.108910891,0.207920792,0.326732673,0.511363636,0.261363636,117.84389670612492
26548.0,Luisangel Acuna,NYM,,23.0527777,178,0.06741573,0.151685393,0.333333333,0.347826086,0.062111801,81.15862399753985
27482.0,Robert Hassell III,WSN,,23.6277777,379,0.100263852,0.171503957,0.386243386,0.467647058,0.15,127.20242607659206
27496.0,Owen Caissie,CHC,,22.7305555,433,0.131639722,0.279445727,0.385681293,0.551351351,0.264864865,139.22721006953515
27497.0,Tyler Callihan,CIN,,24.775,126,0.134920634,0.261904761,0.376,0.490566037,0.20754717,128.1817306170967
27501.0,Justin Foscue,TEX,,26.0805555,484,0.097107438,0.144628099,0.333333333,0.457943925,0.203271028,98.01196710955416
27504.0,Nick Yorke,PIT,,22.9972222,482,0.087136929,0.221991701,0.34439834,0.395402298,0.114942528,99.98179711252058
27573.0,Gage Workman,CHC,,25.4361111,408,0.120098039,0.370098039,0.340686274,0.504249291,0.257790368,122.78226137412469
27653.0,Christian Koss,SFG,,27.1777777,77,0.064935064,0.168831168,0.389610389,0.507042253,0.169014084,133.3815645573913
27763.0,Drew Romo,COL,,23.5888888,280,0.071428571,0.242857142,0.315412186,0.37944664,0.130434783,66.61543086669111
27770.0,Zac Veen,COL,,23.3027777,494,0.093117408,0.21659919,0.357723577,0.463636363,0.177272727,97.73355899616072
27789.0,Shay Whitcomb,HOU,,26.5083333,496,0.106854838,0.264112903,0.354838709,0.498839907,0.234338747,118.51325300016224
27883.0,Thomas Saggese,STL,,22.9722222,222,0.117117117,0.243243243,0.391891891,0.438144329,0.128865979,124.46144455487848
27915.0,Alejandro Osuna,TEX,,22.475,280,0.128571428,0.15,0.412186379,0.436681222,0.139737991,135.52394016774716
27931.0,Petey Halpin,CLE,,22.8472222,571,0.092819614,0.285464098,0.315789473,0.402750491,0.15913556,90.78825288799456
27962.0,Adael Amador,COL,,21.9722222,411,0.143552311,0.126520681,0.412195121,0.468023255,0.165697674,118.31538488825969
27963.0,Maximo Acosta,MIA,,22.4222222,479,0.110647181,0.263048016,0.317327766,0.370546318,0.144893112,89.42046580906415
28022.0,Edgar Quero,CHW,,21.9861111,80,0.15,0.2,0.4125,0.373134328,0.059701493,112.73833666899536
28080.0,Jasson Dominguez,NYY,,22.15,65,0.046153846,0.276923076,0.292307692,0.451612903,0.193548387,88.38445578605022
28142.0,Jhostynxon Garcia,BOS,,22.3055555,510,0.088235294,0.276470588,0.328094302,0.45054945,0.193406593,107.50386664446988
28253.0,Javier Sanoja,MIA,,22.5777777,42,0.119047619,0.119047619,0.38095238,0.378378378,0.081081081,107.167268604086
28312.0,Coby Mayo,BAL,,23.3083333,241,0.103734439,0.273858921,0.302904564,0.414285714,0.195238095,88.23611005967379
28344.0,Tsung-Che Cheng,PIT,,23.7361111,426,0.117370892,0.244131455,0.309692671,0.284931506,0.071232876,65.89093149544603
28552.0,Yanquiel Fernandez,COL,,22.25,304,0.082236842,0.16118421,0.342105263,0.492700729,0.211678832,96.17797033701856
28816.0,Denzer Guzman,LAA,,21.1472222,554,0.122743682,0.252707581,0.346570397,0.424050632,0.179324894,119.17527354111536
28820.0,Moises Ballesteros,CHC,,21.3972222,531,0.096045197,0.131826741,0.38606403,0.480686695,0.163090129,123.2460554472393
28824.0,Samuel Basallo,BAL,,20.6333333,357,0.12885154,0.243697478,0.367977528,0.578073089,0.312292359,144.40368751835274
29478.0,Carter Jensen,KCR,,21.7444444,516,0.124031007,0.246124031,0.370873786,0.492170022,0.210290828,132.12781469959984
29487.0,Blake Dunn,CIN,,26.5722222,474,0.122362869,0.238396624,0.39787234,0.421446384,0.12468828,124.49277304062524
29554.0,Adrian Del Castillo,ARI,,25.5111111,155,0.129032258,0.309677419,0.367741935,0.526717557,0.259541985,119.52299631327932
29571.0,Tim Tawa,ARI,,25.9833333,95,0.157894736,0.168421052,0.368421052,0.460526315,0.22368421,101.2289894622497
29573.0,Billy Cook,PIT,,26.2333333,408,0.102941176,0.272058823,0.325925925,0.376404494,0.134831461,89.38860746814161
29575.0,Trey Sweeney,DET,,24.9361111,108,0.129629629,0.24074074,0.37037037,0.391304347,0.130434782,110.20984468303048
29634.0,Will Wagner,TOR,,26.6722222,220,0.09090909,0.122727272,0.34090909,0.424242424,0.156565657,98.34686275285982
29646.0,Caleb Durbin,MIL,,25.1083333,120,0.066666666,0.116666666,0.327731092,0.444444444,0.175925926,100.63441972994316
29668.0,Marcelo Mayer,BOS,,22.3027777,237,0.118143459,0.206751054,0.367088607,0.480582524,0.199029126,120.61983841176468
29712.0,Colson Montgomery,CHW,,23.0944444,270,0.077777777,0.337037037,0.288888888,0.417355371,0.20661157,76.48650600987209
29779.0,Max Muncy,ATH,,22.6,188,0.090425531,0.228723404,0.393617021,0.475308641,0.160493827,113.41382258600228
29844.0,Liam Hicks,MIA,,25.8305555,40,0.175,0.15,0.4,0.233333333,0.033333333,94.173980331864
29858.0,Denzel Clarke,ATH,,24.9166666,157,0.171974522,0.242038216,0.414012738,0.376,0.112,104.86075856608367
29912.0,Darren Baker,WSN,,26.1388888,413,0.111380145,0.181598062,0.340686274,0.312849162,0.058659218,79.82060755409815
29949.0,Tyler Black,MIL,,24.6805555,350,0.168571428,0.225714285,0.38,0.37630662,0.128919861,110.00718453825432
29958.0,Harry Ford,SEA,,22.1111111,484,0.16322314,0.188016528,0.415289256,0.468193384,0.178117049,129.67591621071648
29976.0,Jordan Lawlar,ARI,,22.7055555,338,0.118343195,0.23076923,0.398809523,0.559726962,0.249146758,129.9889728927171
29993.0,Brady House,WSN,,21.825,309,0.077669902,0.25566343,0.362459546,0.510638297,0.202127659,127.43460690884687
29995.0,Daylen Lile,WSN,,22.3361111,247,0.089068825,0.145748987,0.386178861,0.486363636,0.168181818,140.36637575248187
30038.0,Carson Williams,TBR,,21.7666666,486,0.121399176,0.335390946,0.319587628,0.444180522,0.225653207,97.87149437589382
30163.0,Cesar Prieto,STL,,25.8916666,542,0.075645756,0.136531365,0.365491651,0.465979381,0.162886598,119.9048649777626
31354.0,Jimmy Crooks,STL,,23.7,440,0.086363636,0.268181818,0.334090909,0.432160804,0.163316583,102.01880571706454
31357.0,Nathan Church,STL,,24.7194444,409,0.097799511,0.092909535,0.385749385,0.504132231,0.187327824,139.56907427548123
31363.0,Graham Pauley,MIA,,24.5194444,186,0.086021505,0.139784946,0.344086021,0.496969696,0.23030303,123.8241218498754
31370.0,Jakob Marsee,MIA,,23.7583333,434,0.156682027,0.191244239,0.37704918,0.434285714,0.188571429,124.42150151194956
31382.0,Dalton Rushing,LAD,,24.1111111,170,0.205882352,0.211764705,0.458823529,0.5,0.1953125,150.06323892957778
31396.0,Tyler Locklear,SEA,,24.3527777,454,0.105726872,0.22246696,0.39647577,0.531969309,0.219948849,132.79463496695894
31437.0,Jace Jung,DET,,24.4916666,532,0.154135338,0.253759398,0.359022556,0.433707865,0.191011236,117.41472347547077
31490.0,Wade Meckler,SFG,,24.9444444,448,0.145089285,0.180803571,0.389261744,0.358090185,0.074270557,106.00788645049111
31500.0,Ryan Ritter,COL,,24.3916666,273,0.131868131,0.216117216,0.403703703,0.592105263,0.293859649,135.2687792002697
31505.0,Sal Stewart,CIN,,21.3166666,522,0.09578544,0.157088122,0.383141762,0.522776572,0.214750542,150.87469628685076
31539.0,Drake Baldwin,ATL,,24.0083333,50,0.16,0.08,0.4,0.333333333,0.047619048,115.56300736826762
31545.0,Drew Gilbert,NYM,,24.5111111,408,0.122549019,0.161764705,0.368550368,0.466472303,0.204081633,119.70076893029088
31562.0,Zach Dezenzo,HOU,,24.8888888,78,0.051282051,0.256410256,0.358974358,0.569444444,0.25,137.285693093148
31564.0,Alan Roden,TOR,,25.275,179,0.122905027,0.094972067,0.446927374,0.533783783,0.189189189,165.5550667058153
31580.0,Chase Meidroth,CHW,,23.6888888,90,0.188888888,0.166666666,0.366666666,0.352112676,0.154929578,98.51740936491838
31583.0,Zach Cole,HOU,,24.6583333,416,0.125,0.350961538,0.377403846,0.539106145,0.259776537,150.50057319460032
31661.0,Jacob Melton,HOU,,24.5666666,162,0.135802469,0.216049382,0.385093167,0.536231884,0.246376812,136.53929323893942
31665.0,Alex Freeland,LAD,,23.6027777,520,0.159615384,0.225,0.384615384,0.454117647,0.190588236,115.8426916397212
31680.0,Cole Young,SEA,,21.6888888,267,0.119850187,0.127340823,0.378277153,0.440528634,0.171806168,111.78866091068149
31695.0,Dylan Beavers,BAL,,23.6388888,440,0.159090909,0.181818181,0.417808219,0.515235457,0.210526316,151.0857021193218
31765.0,Nacho Alvarez Jr.,ATL,,21.9722222,91,0.153846153,0.186813186,0.384615384,0.305555555,0.083333333,104.18040437396164
31812.0,Roman Anthony,BOS,,20.8833333,311,0.196141479,0.218649517,0.41800643,0.467479674,0.19105691,138.0004969541563
31855.0,Colby Thomas,ATH,,24.1805555,413,0.089588377,0.263922518,0.366504854,0.518309859,0.233802817,107.87141312887324
31912.0,Chandler Simpson,TBR,,24.3694444,183,0.060109289,0.087431693,0.359116022,0.372781065,0.053254438,94.85157510933128
31991.0,Rafael Flores Jr.,NYY,,24.4,588,0.095238095,0.260204081,0.350340136,0.463461538,0.186538462,131.31633847651426
32127.0,Chase DeLauter,CLE,,23.4805555,177,0.15819209,0.15819209,0.378531073,0.472972972,0.209459459,127.9670158037926
