PlayerName,Org,Level,Age,wRC+,ISO,OBP,SLG,K%,PA,BB%,playerId,fg_pos,fg_top_100,fg_org_rk,fg_hit,fg_game,fg_raw,fg_spd,fg_fv,FA/Team,mlb_top30,mlb_top30_rank,mlb_top30_scraped_date,mlb_top30_match_method,mlb_top30_match_score,mlb_player_url,mlb_top30_source_url,mlb_top30_org_slug,mlb_year,mlb_grades_json,mlb_blurb,pitcherlist_in_list,pitcherlist_org_rank,pitcherlist_match_method,pitcherlist_match_score,pitcherlist_blurb,pitcherlist_has_blurb,pitcherlist_blurb_article_date,pitcherlist_blurb_article_url,pitcherlist_blurb_scraped_date,pitcherlist_org_rank_pl,pitcherlist_blurb_pl,pitcherlist_has_blurb_pl,pitcherlist_blurb_article_date_pl,pitcherlist_blurb_article_url_pl,pitcherlist_blurb_scraped_date_pl,p1500_in_list,p1500_org_rank,p1500_scraped_date,p1500_match_method,p1500_match_score,p1500_source_url,p1500_org_slug,p1500_org_rank_p1500,p1500_scraped_date_p1500,p1500_source_url_p1500,p1500_org_slug_p1500,ps_A_Name,ps_A_Org,ps_A_Pos,ps_A_Age,ps_A_PA,ps_A_AB,ps_A_Pitches,ps_A_Tracked%,ps_A_wOBA,ps_A_Bat Speed,ps_A_Barrel %,ps_A_BB%,ps_A_Chase%,ps_A_EV,ps_A_Max EV,ps_A_50th% EV,ps_A_90th% EV,ps_A_Hard Hit%,ps_A_K%,ps_A_L°,ps_A_Whiff%,ps_A_Swing%,ps_A_Z-Swing%,ps_A_Z-Contact%,ps_A_SwStr%,ps_A_Pull Air%,ps_A_BA,ps_A_OBP,ps_A_SLG,ps_A_BABIP,ps_A_BB,ps_A_2B,ps_A_3B,ps_A_Hits,ps_A_HR,ps_A_K,ps_A_Swings,ps_A_Whiffs,ps_A_psStuff+,ps_A_Max Velo,ps_A_Barrel%,ps_AAA_Name,ps_AAA_Org,ps_AAA_Pos,ps_AAA_Age,ps_AAA_PA,ps_AAA_AB,ps_AAA_Pitches,ps_AAA_Tracked%,ps_AAA_wOBA,ps_AAA_Bat Speed,ps_AAA_Barrel %,ps_AAA_BB%,ps_AAA_Chase%,ps_AAA_EV,ps_AAA_Max EV,ps_AAA_50th% EV,ps_AAA_90th% EV,ps_AAA_Hard Hit%,ps_AAA_K%,ps_AAA_L°,ps_AAA_Whiff%,ps_AAA_Swing%,ps_AAA_Z-Swing%,ps_AAA_Z-Contact%,ps_AAA_SwStr%,ps_AAA_Pull Air%,ps_AAA_BA,ps_AAA_OBP,ps_AAA_SLG,ps_AAA_BABIP,ps_AAA_BB,ps_AAA_2B,ps_AAA_3B,ps_AAA_Hits,ps_AAA_HR,ps_AAA_K,ps_AAA_Swings,ps_AAA_Whiffs,ps_AAA_psStuff+,ps_AAA_Max Velo,ps_AAA_Barrel%,ibw_year,ibw_rank,ibw_blurb,ibw_url,ibw_match_method,ibw_match_score,wRC+_pct,ISO_pct,OBP_pct,SLG_pct,K%_pct,SkillScore,_mlb_top30_rank_pct_rankscore,_pitcherlist_org_rank_pct_rankscore,_p1500_org_rank_pct_rankscore,_ibw_rank_pct_rankscore,RankSources,RankCoverage,RankScore,DynastyScore_65_35,SampleReliability,Proj_ETA_Bucket,AgeForLevel_Delta,AgeForLevel_Score,Proj_Confidence,Proj_Impact,Proj_Risk,Proj_HitProfile,Proj_DynastyUtility,_trend_key,trend_key_method
Jorbit Vivas,NYY,MLB,24.0611111,112.29152676445432,0.0925,0.391666666,0.3725,0.104938271,486,0.133744855,23917,2B,,34.0,50 / 50,30 / 40,40 / 40,50 / 50,35+,FA,False,,,none,42.85714285714286,,,,,,,False,,none,38.46153846153846,,False,,,,,,,,,,True,37,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/new-york-yankees-top-50-prospects-2026/,,37.0,2026-01-25,https://www.prospects1500.com/top-50-lists/new-york-yankees-top-50-prospects-2026/,,Jorbit Vivas,NYY,2B/3B,24.0,27.0,26.0,93.0,100.0,0.412,72.5,0.0,3.7,36.4,82.1,102.8,82.5,99.8,30.8,22.2,11.8,24.4,48.387,55.0,87.9,11.8,2.2,0.423,0.444,0.5,0.55,1.0,2.0,0.0,11.0,0.0,6.0,45.0,11.0,,,,Jorbit Vivas,NYY,2B/3B,24.0,27.0,26.0,93.0,100.0,0.412,72.5,0.0,3.7,36.4,82.1,102.8,82.5,99.8,30.8,22.2,11.8,24.4,48.387,55.0,87.9,11.8,2.2,0.423,0.444,0.5,0.55,1.0,2.0,0.0,11.0,0.0,6.0,45.0,11.0,,,,,,,,none,0,0.4205607476635514,0.11214953271028037,0.7663551401869159,0.12149532710280374,0.9252336448598131,45.55,,,12.195121951219512,,1,0.25,9.45121951219512,32.91542682926829,1.0,MLB,-2.9388888999999985,85.26666679999998,40.0,47.71712806878048,27.0,OBP,42.47604099095122,23917,playerId
Jorge Barrosa,ARI,MLB,24.1222222,99.82675314884484,0.138424821,0.381742738,0.434367541,0.216049382,486,0.11728395,23968,CF,,21.0,55 / 60,30 / 30,30 / 30,55 / 55,40,FA,False,,,none,48.0,,,,,,,False,,none,43.47826086956522,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Jorge Barrosa,ARI,OF,24.0,30.0,25.0,116.0,100.0,0.401,59.1,9.1,10.0,40.7,89.2,101.9,89.4,96.1,18.2,33.3,16.2,29.5,52.586,62.9,82.1,15.5,1.7,0.32,0.433,0.48,0.533,3.0,2.0,1.0,8.0,0.0,10.0,61.0,18.0,,,,Jorge Barrosa,ARI,OF,24.0,30.0,25.0,116.0,100.0,0.401,59.1,9.1,10.0,40.7,89.2,101.9,89.4,96.1,18.2,33.3,16.2,29.5,52.586,62.9,82.1,15.5,1.7,0.32,0.433,0.48,0.533,3.0,2.0,1.0,8.0,0.0,10.0,61.0,18.0,,,,,,,,none,0,0.2523364485981308,0.2336448598130841,0.616822429906542,0.34579439252336447,0.5560747663551402,38.0,,,,,0,0.0,,38.0,1.0,MLB,-2.8777778000000005,84.5333336,25.0,44.98000004000001,32.0,OBP,37.34766673800001,23968,playerId
Heriberto Hernandez,MIA,MLB,25.2916666,107.20933938891514,0.213017752,0.328205128,0.443786982,0.353846153,195,0.117948717,24878,LF,,29.0,30 / 30,55 / 55,60 / 60,55 / 55,40,FA,False,,,none,70.27027027027026,,,,,,,False,,none,42.10526315789474,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.34579439252336447,0.7570093457943925,0.19626168224299065,0.3925233644859813,0.009345794392523366,36.57,,,,,0,0.0,,36.57,0.78,MLB,-1.7083334000000008,70.50000080000001,19.5,41.659500120000004,37.5,Power,31.121775214000003,24878,playerId
Greg Jones,CHW,MLB,27.0666666,58.23721957795968,0.086419753,0.313131313,0.24691358,0.424242424,99,0.131313131,25448,CF,,39.0,20 / 20,30 / 30,55 / 55,80 / 80,35+,EAD,False,,,none,0.0,,,,,,,False,,none,44.44444444444444,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Greg Jones,MIL,OF,27.0,13.0,10.0,55.0,100.0,0.16,70.1,0.0,23.1,23.1,0.0,0.0,0.0,0.0,0.0,69.2,0.0,56.0,45.455,65.5,47.4,25.5,0.0,0.0,0.231,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,25.0,14.0,,,,Greg Jones,MIL,OF,27.0,13.0,10.0,55.0,100.0,0.16,70.1,0.0,23.1,23.1,0.0,0.0,0.0,0.0,0.0,69.2,0.0,56.0,45.455,65.5,47.4,25.5,0.0,0.0,0.231,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,25.0,14.0,,,,,,,,none,0,0.018691588785046728,0.102803738317757,0.08411214953271028,0.028037383177570093,0.0,5.04,,,,,0,0.0,,5.04,0.396,MLB,0.06666660000000135,49.200000799999984,9.9,11.664000119999997,47.766666000000015,Contact,9.903800313999994,25448,playerId
Logan Driscoll,TBR,MLB,27.4111111,-100.0,0.0,0.0,0.0,0.0,3,0.0,25475,C,,45.0,40 / 40,40 / 40,50 / 50,30 / 30,35+,FA,False,,,none,50.0,,,,,,,False,,none,42.857142857142854,,False,,,,,,,,,,False,,,none,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,0.009345794392523364,0.009345794392523364,0.009345794392523364,0.009345794392523364,0.9906542056074766,13.69,,,,,0,0.0,,13.69,0.012,MLB,0.4111110999999994,45.06666680000001,0.3,18.39650002,60.811111,Contact,8.230091719000002,25475,playerId
Isaac Collins,MIL,MLB,27.6916666,82.3804623303093,0.171428572,0.31707317,0.4,0.121951219,41,0.097560975,25477,LF,,38.0,50 / 50,40 / 40,45 / 45,50 / 50,35+,FA,False,,,none,48.0,,,,,,,False,,none,48.0,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Isaac Collins,KCR,OF,28.0,41.0,35.0,160.0,100.0,0.314,72.0,14.3,9.8,13.0,91.2,108.5,86.8,107.1,42.9,12.2,31.8,13.6,41.25,46.0,88.9,5.6,5.0,0.229,0.317,0.4,0.207,4.0,0.0,0.0,8.0,2.0,5.0,66.0,9.0,,,,Isaac Collins,KCR,OF,28.0,41.0,35.0,160.0,100.0,0.314,72.0,14.3,9.8,13.0,91.2,108.5,86.8,107.1,42.9,12.2,31.8,13.6,41.25,46.0,88.9,5.6,5.0,0.229,0.317,0.4,0.207,4.0,0.0,0.0,8.0,2.0,5.0,66.0,9.0,,,,,,,,none,0,0.09345794392523364,0.40186915887850466,0.11214953271028037,0.24299065420560748,0.8878504672897196,28.81,,,,,0,0.0,,28.81,0.164,MLB,0.6916666000000014,41.700000799999984,4.1000000000000005,30.74350012,59.81666600000001,Power,14.022075313999997,25477,playerId
Bryan Ramos,CHW,MLB,23.0527777,79.93092627298142,0.179292929,0.311403508,0.396464646,0.219565217,460,0.097826086,25621,3B,,10.0,30 / 40,40 / 45,50 / 55,55 / 55,45,NEP,False,,,none,0.0,,,,,,,False,,none,50.0,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Bryan Ramos,CHW,3B,23.0,29.0,25.0,118.0,100.0,0.329,67.5,11.1,10.3,17.9,94.5,106.9,93.9,103.2,50.0,17.2,16.6,24.5,41.525,62.9,79.5,10.2,3.4,0.24,0.345,0.4,0.3,3.0,2.0,1.0,6.0,0.0,5.0,49.0,12.0,,,,Bryan Ramos,CHW,3B,23.0,29.0,25.0,118.0,100.0,0.329,67.5,11.1,10.3,17.9,94.5,106.9,93.9,103.2,50.0,17.2,16.6,24.5,41.525,62.9,79.5,10.2,3.4,0.24,0.345,0.4,0.3,3.0,2.0,1.0,6.0,0.0,5.0,49.0,12.0,,,,2025,135,"CHW, 3B, 23.1 – Ramos did not have a good MLB debut with a .586 OPS in 32 games, and he didn’t play particularly well in the minors either with a 98 wRC+ in 64 games at Triple-A, but like I mentioned in the Montgomery blurb, there is still a collection of skills here that I’m buying. Despite the poor MLB debut, he put up a 20.4% K%, 25.5% Chase%, a 90.1 MPH EV, an 11.8 degree launch, and a 28.7 ft/sec sprint speed. For a bad debut, that is a damn good collection of numbers. He was also getting hot at Triple-A towards the end of his stay there with 7 homers and a .894 OPS in his final 37 games, which shows you to not get too hung up on the down minor league numbers either. Chicago has nothing but opportunity, so they are going to give him every chance to establish himself. He might not be a league winner, but 20+ homers with a decent BA and a handful of steals is more than useful in most fantasy leagues. – 2025 Projection: 41/13/52/.233/.292/.403/4 Prime Projection: 71/23/80/.252/.318/.450/8",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.07476635514018691,0.45794392523364486,0.07476635514018691,0.2336448598130841,0.514018691588785,23.68,,,,73.828125,1,0.25,57.21679687499999,35.417878906249996,1.0,MLB,-3.9472223,97.3666676,40.0,38.254363811875,27.0,Power,40.637797235343754,25621,playerId
Cam Devanney,KCR,NAN,27.9666666,115.85798668661296,0.212195122,0.350318471,0.473170731,0.241525423,472,0.105932203,25688,SS,,10.0,35 / 35,50 / 55,55 / 55,50 / 50,40+,FA,False,,,none,52.17391304347826,,,,,,,False,,none,50.0,,False,,,,,,,,,,False,,,none,52.17391304347826,,,,,,,Cam Devanney,FA,3B,28.0,37.0,31.0,140.0,100.0,0.265,70.1,4.8,16.2,18.8,85.1,109.6,85.7,106.6,38.1,18.9,8.7,26.2,43.571,64.5,79.6,11.4,2.1,0.194,0.324,0.226,0.25,6.0,1.0,0.0,6.0,0.0,7.0,61.0,16.0,,,,Cam Devanney,FA,3B,28.0,37.0,31.0,140.0,100.0,0.265,70.1,4.8,16.2,18.8,85.1,109.6,85.7,106.6,38.1,18.9,8.7,26.2,43.571,64.5,79.6,11.4,2.1,0.194,0.324,0.226,0.25,6.0,1.0,0.0,6.0,0.0,7.0,61.0,16.0,,,,,,,,none,0,1.0,0.9090909090909091,1.0,0.9090909090909091,0.6363636363636364,92.09,,,,,0,0.0,,92.09,1.0,Unknown,,,25.0,85.7765,32.0,Power+OBP,48.79942500000001,25688,playerId
Orelvis Martinez,TOR,MLB,23.3666666,77.46569909902695,0.171745153,0.294536817,0.35734072,0.281990521,422,0.116113744,25967,3B,,8.0,30 / 30,55 / 60,65 / 65,40 / 40,40+,Process,True,25,2026-01-30,global_fuzzy,100.0,https://www.mlb.com/milb/prospects/2025/nationals/orelvis-martinez-682619,https://www.mlb.com/milb/prospects/2025/nationals/,nationals,2025,"{""Hit"": 40, ""Power"": 55, ""Run"": 40, ""Arm"": 55, ""Field"": 40, ""Overall"": 40}","Martinez signed with the Blue Jays for $3.5 million out of the Dominican Republic in 2018 and has been pushed fairly aggressively ever since. He led the Minor Leagues with 86 home runs between the 2021 and 2023 seasons, topping out with 30 for Double-A New Hampshire in his age-20 season of 2022, and he pushed his way to the Majors for one game on June 21, 2024 after a solid start at Triple-A Buffalo. He was suspended 80 games after testing positive for the banned substance Clomiphene. He returned to the International League in early September but didn’t make it back to the bigs. Martinez was designated for assignment and released by the Blue Jays in September 2025 and signed with the Nationals on a Minor League deal shortly after. Martinez had been young for every level he’s played at in his career. His raw power took a step back in 2025 but still checked in generally above-average. His pull-and-air-heavy approach helps that loud contact play over the fence, and he’s always geared up to hit the fastball. He struggles immensely against secondary pitches, however -- a trend that's continued into 2025 -- and you can bet Major League pitchers would take advantage. Martinez is a below-average runner, and that lack of footspeed has caused him to move around the infield. Originally signed as a shortstop, he slid over to third base, where he had the arm strength for the position, and started seeing more time at second in 2023 when the Jays wanted him to have more reaction time to balls off the bat. He remains fringy at all spots. Martinez is a clear change-of-scenery candidate but needs work on both sides of the ball to live up to his potential as a former Top 100 prospect. Last Prospect 24 Abimelec Ortiz Next Prospect 26 Yohandy Morales Nationals Prospect Headlines Nationals' NRI group infused with top prospects January 29, 2026 See scouting reports on all 7 of Nats' new prospects January 26, 2026 An in-depth look at prospect haul Nats got for Gore January 22, 2026 Nats enamored with upside of top international signee January 22, 2026 Nats land two Top 50 prospects in '26 international class January 15, 2026 'Sir Harry' puts world on notice with return to World Baseball Classic January 15, 2026 Ford, a sensation for Great Britain in 2023 Classic, plans to run it back in '26 January 12, 2026 Touted teen prospect brings raw talent, heat into 1st pro season with Nats January 12, 2026 More Prospects News Nationals Prospect Highlights 00:30 Breaking down #13 prospect ",False,,none,41.37931034482759,,False,,,,,,,,,,True,43,2026-01-25,global_fuzzy,100.0,https://www.prospects1500.com/top-50-lists/washington-nationals-top-50-prospects-2026/,,,,,,Orelvis Martinez,WSN,2B,24.0,28.0,25.0,96.0,100.0,0.382,74.4,7.1,7.1,34.2,89.5,109.0,88.5,105.6,50.0,25.0,12.1,34.0,48.958,58.6,76.5,16.7,4.2,0.32,0.393,0.48,0.412,2.0,1.0,0.0,8.0,1.0,7.0,47.0,16.0,,,,Orelvis Martinez,WSN,2B,24.0,28.0,25.0,96.0,100.0,0.382,74.4,7.1,7.1,34.2,89.5,109.0,88.5,105.6,50.0,25.0,12.1,34.0,48.958,58.6,76.5,16.7,4.2,0.32,0.393,0.48,0.412,2.0,1.0,0.0,8.0,1.0,7.0,47.0,16.0,,,,2025,69,"TOR, 2B/3B, 23.5 – Martinez got popped with an 80 game PED suspension in June, and I’m honestly struggling to figure out how much to dock him for that. I didn’t dock Tatis much for his PED suspension, and that turned out to be a good move. But Tatis was an established MLB superstar already. I then followed suit by not docking Noelvi Marte much, and that looks like a mistake with him possibly being the worst player in MLB last year, dropping off everywhere you look. Martinez clearly fits better into the Noelvi mold than Tatis mold, but everyone is their own person, and I don’t want Marte’s season to influence Martinez’ ranking too much for me. Martinez returned in September and he put up a .882 OPS with 1 homer in 11 games at Triple-A, so that is a good sign that the suspension won’t impact him that much. And before the suspension, he was beasting the league with 17 homers, a 13.1% Barrel%, 46.1% Hard Hit%, 23.8/8.5 K%/BB%, and a 120 wRC+ in 74 games. His power is no joke with 30+ potential on the MLB level. Toronto traded for Gimenez, but 3B is still open for the taking, and it wouldn’t be crazy to see Martinez win that role pretty quickly into 2025 (pending any off-season moves). I’m going to stay a bit restrained here because of the suspension, but I don’t want to be overly scared off. This is a big time power bat who is knocking on the door of the bigs with opportunity. I’m cautiously buying. – 2025 Projection: 36/12/43/.229/.298/.422/1 Prime Projection: 76/28/87/.247/.323/.477/3",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.06542056074766354,0.411214953271028,0.037383177570093455,0.102803738317757,0.13084112149532712,14.87,4.0000000000000036,,0.0,86.71875,3,0.75,38.66692708333333,23.198924479166664,1.0,MLB,-3.6333334000000015,93.60000080000002,70.0,29.17817746375,17.0,Power,43.300180018687506,25967,playerId
Kevin Alcantara,CHC,MLB,22.7194444,106.91683292420156,0.196560196,0.345652173,0.461916461,0.304347826,460,0.108695652,25971,CF,46.0,2.0,30 / 35,45 / 60,60 / 70,60 / 60,50,FA,True,4.0,2026-01-30,exact,100.0,https://www.mlb.com/milb/prospects/2025/cubs/kevin-alcantara-682634,https://www.mlb.com/milb/prospects/2025/cubs/,cubs,2025.0,"{""Hit"": 45, ""Power"": 55, ""Run"": 60, ""Arm"": 55, ""Field"": 60, ""Overall"": 50}","Signed by the Yankees for $1 million out of the Dominican Republic as one of the youngest and highest-upside players in the 2018 international class, Alcántara joined the Cubs as part of the Anthony Rizzo trade three years later. He has posted nearly identical batting lines in his three years in full-season ball, including slashing .278/.353/.428 with 14 homers and 14 steals in 111 games between Double-A and Triple-A last year at age 21. He made his big league debut in the final week of the season, going 1-for-10 in three starts. At 6-foot-6, Alcántara has a naturally long right-handed swing, though it comes with plenty of bat speed and produces impressive exit velocities. He has at least 30-homer upside and can drive the ball out of any part of the ballpark, but he has yet to go deep more than 15 times in a season because he chases too many pitches out of the zone and struggles to do damage against non-fastballs. He's at his best when he focuses on making hard contact, but he'll lapse into trying to do too much and produces a lot of rolled-over ground balls. Alcántara offers a combination of size and athleticism that few players can match. Though it takes him a while to get out of the batter's box, he's a plus runner once he gets going and can be at least a 20/20 player if he takes more chances on the bases. He continues to improve defensively, and he's a quality center fielder with good instincts and a strong arm. Last Prospect 3 Jefferson Rojas Next Prospect 5 Ethan Conrad Cubs Prospect Headlines Top prospect Ballesteros ready for bigger role this season January 24, 2026 Wiggins following Horton's lead with rise on Top 100 Prospects list January 23, 2026 Cubs add 3 shortstops to open international signing period January 15, 2026 New teammates Alex Bregman, Dansby Swanson linked since prospect days January 13, 2026 Cubs get Cabrera from Marlins for No. 1 prospect Caissie, 2 others January 7, 2026 No. 2 prospect Ballesteros poised to step up for Cubs in '26 December 22, 2025 What position will Ballesteros play long term? December 18, 2025 Who will the Cubs take with their first pick in the '26 Draft? December 11, 2025 More Prospects News Cubs Prospect Highlights 05:03 Moisés Ballesteros on the Cubs, family, 2026 goals January 20, 2026 00:39 Top Prospects: Jonathon Long, 1B, Cubs January 12, 2026 00:55 Top Prospects: Moisés Ballesteros, C, Cubs January 12, 2026 00:42 Top Prospects: Jaxon Wiggins, RHP, Cubs January 9, 2026 01:00 Logan Poteet on Appy League ",True,6,fuzzy,100.0,,False,1/6/2026,https://pitcherlist.com/2026-chicago-cubs-top-fantasy-baseball-prospects/,2026-01-30,6.0,,False,1/6/2026,https://pitcherlist.com/2026-chicago-cubs-top-fantasy-baseball-prospects/,2026-01-30,False,,,none,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,51,"CHC, OF, 22.8 – The Forgotten Unicorn continues to fly just low enough under the radar to not have the hype explode, while continuing to perform very well and show off his truly special tools. He’s a still projectable 6’6”, 188 pounds with a double plus raw power/speed combo. He put up a 91 MPH EV at Triple-A with a 29.2 ft/sec sprint in the majors. And it’s not like he’s struggled in the minors at all, He’s actually been extremely good his entire career, never putting up a wRC+ under 123 at any stop other than when he was a 16 year old in rookie ball. This year he did it in the upper minors all season as a 21/22 year old, slashing .278/.353/.428 with 14 homers, 14 steals, and a 26.0/9.9 K%/BB% in 111 games split between Double-A and Triple-A. The cherry on top is that he’s a good CF, which could make a potent OF with PCA in center and Alcantara in a corner down the line. He’s not a finished product with hit tool risk and too many groundballs, but his hype should be so much higher than it is. Alcantara makes for a great upside target. 2025 Projection: 22/7/29/.229/.294/.407/6 Prime Projection: 79/23/78/.251/.328/.449/18",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.32710280373831774,0.6074766355140186,0.2803738317757009,0.5046728971962616,0.05607476635514019,36.64,89.28571428571429,72.22222222222221,,90.234375,3,0.75,78.30834026318861,51.22391909211602,1.0,MLB,-4.2805556,100.0,70.0,50.5191757276348,17.0,Power,54.18362907743567,25971,playerId
Matthew Lugo,LAA,MLB,23.8944444,83.468836437164,0.180497926,0.320537428,0.446058091,0.294455066,523,0.06500956,25980,LF,,32.0,30 / 40,40 / 50,50 / 55,55 / 55,35+,FA,False,,,none,42.10526315789473,,,,,,,True,2,fuzzy,100.0,,False,2/3/2025,https://pitcherlist.com/2025-los-angeles-angels-top-fantasy-baseball-prospects/,2026-01-30,2.0,,False,2/3/2025,https://pitcherlist.com/2025-los-angeles-angels-top-fantasy-baseball-prospects/,2026-01-30,True,31,2026-01-25,fuzzy,100.0,https://www.prospects1500.com/top-50-lists/los-angeles-angels-top-50-prospects-2026/,,31.0,2026-01-25,https://www.prospects1500.com/top-50-lists/los-angeles-angels-top-50-prospects-2026/,,Matthew Lugo,LAA,OF,24.0,61.0,58.0,237.0,100.0,0.339,71.0,10.5,3.3,42.4,89.8,113.1,91.9,104.9,42.1,29.5,22.0,26.6,58.65,64.9,77.5,15.6,3.8,0.293,0.328,0.466,0.425,2.0,4.0,3.0,17.0,0.0,18.0,139.0,37.0,,,,Matthew Lugo,LAA,OF,24.0,61.0,58.0,237.0,100.0,0.339,71.0,10.5,3.3,42.4,89.8,113.1,91.9,104.9,42.1,29.5,22.0,26.6,58.65,64.9,77.5,15.6,3.8,0.293,0.328,0.466,0.425,2.0,4.0,3.0,17.0,0.0,18.0,139.0,37.0,,,,2025,175,"LAA, OF, 23.10 – Lugo had a monstrous breakout at Double-A this season, slashing .315/.405/.664 with 11 homers, 9 steals, and a 21.1/11.7 K%/BB% in 43 games. It’s also not the first time he’s had a huge season. He had a big time year in 2022 as well. His numbers dropped off at Triple-A, but he still performed well with a 107 wRC+, 5 homers, 7 steals, and a 27.0/8.5 K%/BB% in 35 games. His raw power is currently below average with a 86.5 MPH EV, but there is still some projection on his frame at 6’1”, so that can easily tick up in his mid 20’s, and best of all, he’s a lift and pull machine, so he’ll get the most out of his raw power. He also has good speed and went 16 for 17 on the bases in 79 total games. The hit tool is below average and the talent probably isn’t quite big enough to just overlook that, but a lift and pull profile with speed is very fantasy friendly, and he’s knocking on the door of the bigs. I’m starting to like Lugo a decent amount in medium to deeper leagues as proximity play. 2025 Projection: 21/5/28/.229/.290/390/3 Prime Projection: 76/19/74/.246/.313/.420/11",https://www.imaginarybrickwall.com/top-500-mlb-prospects-rankings-for-2025-fantasy-baseball-dynasty-leagues/,exact,100,0.102803738317757,0.4766355140186916,0.14018691588785046,0.4205607476635514,0.08411214953271029,23.21,,92.85714285714286,38.775510204081634,66.015625,3,0.75,64.30116656037414,37.59190829613095,1.0,MLB,-3.105555599999999,87.26666719999999,70.0,37.13307256883928,17.0,Power,45.61321609597768,25980,playerId
Jake Mangum,TBR,MLB,29.0638888,195.07190263592403,0.204081633,0.49090909,0.632653061,0.107142857,56,0.107142857,26202,CF,,29.0,50 / 60,30 / 30,40 / 40,55 / 55,40,FA,False,,,none,63.63636363636363,,,,,,,False,,none,63.63636363636363,,False,,,,,,,,,,False,,,none,0.0,,,,,,,Jake Mangum,PIT,OF,29.0,31.0,28.0,101.0,100.0,0.513,72.5,0.0,6.5,23.5,80.6,100.2,74.3,93.2,16.7,9.7,'-9.8,16.1,60.784,68.2,82.8,9.8,7.8,0.429,0.467,0.75,0.435,2.0,3.0,0.0,12.0,2.0,3.0,62.0,10.0,,,,Jake Mangum,PIT,OF,29.0,31.0,28.0,101.0,100.0,0.513,72.5,0.0,6.5,23.5,80.6,100.2,74.3,93.2,16.7,9.7,'-9.8,16.1,60.784,68.2,82.8,9.8,7.8,0.429,0.467,0.75,0.435,2.0,3.0,0.0,12.0,2.0,3.0,62.0,10.0,,,,,,,,none,0,1.0,0.6682242990654206,1.0,0.9719626168224299,0.9158878504672897,91.24,,,,,0,0.0,,91.24,0.224,MLB,2.063888800000001,25.23333439999999,5.6000000000000005,81.33900016,72.03888800000001,Power+OBP,31.96338375199999,26202,playerId
Kenedy Corona,HOU,AAA,25.0277777,69.22136025057922,0.102564103,0.306997742,0.32051282,0.232142857,448,0.107142857,26244,CF,,21.0,30 / 35,35 / 35,45 / 45,60 / 60,40,FA,False,,,none,48.0,,,,,,,False,,none,38.46153846153846,,False,,,,,,,,,,False,,,none,48.0,,,,,,,Kenedy Corona,NYY,OF,25.0,15.0,13.0,63.0,100.0,0.21,71.0,0.0,13.3,27.8,87.8,89.9,85.6,89.9,0.0,20.0,22.0,18.5,42.857,48.9,81.8,7.9,1.6,0.154,0.267,0.154,0.2,2.0,0.0,0.0,2.0,0.0,3.0,27.0,5.0,,,,Kenedy Corona,NYY,OF,25.0,15.0,13.0,63.0,100.0,0.21,71.0,0.0,13.3,27.8,87.8,89.9,85.6,89.9,0.0,20.0,22.0,18.5,42.857,48.9,81.8,7.9,1.6,0.154,0.267,0.154,0.2,2.0,0.0,0.0,2.0,0.0,3.0,27.0,5.0,,,,,,,,none,0,0.0684931506849315,0.2054794520547945,0.1232876712328767,0.0958904109589041,0.36986301369863017,15.34,,,,,0,0.0,,15.34,1.0,0–1 yr,0.02777770000000146,49.66666759999998,25.0,20.489000139999998,32.277777000000015,Contact,19.311717032999994,26244,playerId
